name,datetime,tempmax,tempmin,temp,humidity,precip,windspeed,cloudcover,uvindex
"Chittagong, Bangladesh",2025-01-08,78.8,63.8,69.8,82.5,0.004,13.9,39.5,7
"Chittagong, Bangladesh",2025-01-09,74.5,63.7,67.7,81.1,0,10.1,31.7,7
"Chittagong, Bangladesh",2025-01-10,81.5,59.7,68.1,76.3,0,10.5,6.9,7
"Chittagong, Bangladesh",2025-01-11,84.2,60.5,71,71.1,0,9.2,7.2,7
"Chittagong, Bangladesh",2025-01-12,84.5,62.3,71.6,70.2,0,8.1,16.3,7
"Chittagong, Bangladesh",2025-01-13,84.2,60.5,70.8,71.4,0,9.2,5.7,7
"Chittagong, Bangladesh",2025-01-14,82.1,60,70.6,72.1,0,9.2,24.4,7
"Chittagong, Bangladesh",2025-01-15,82.7,60.8,72,68.2,0,10.1,21.4,7
"Chittagong, Bangladesh",2025-01-16,87.4,61.8,72.8,65.7,0,8.1,12,7
"Chittagong, Bangladesh",2025-01-17,84.7,64.4,72.4,65.6,0,11.4,0,8
"Chittagong, Bangladesh",2025-01-18,83.3,62.6,73,64.5,0,11.4,4.2,8
"Chittagong, Bangladesh",2025-01-19,80.9,66,72.1,61.7,0,13.9,0,8
"Chittagong, Bangladesh",2025-01-20,80.6,60.8,70.1,66.3,0,9.6,4.2,8
"Chittagong, Bangladesh",2025-01-21,79.3,60,68.5,73.6,0,9.2,10,8
"Chittagong, Bangladesh",2025-01-22,80.7,60.9,70.5,72.1,0,12.8,4.3,8
"Chittagong, Bangladesh",2025-01-23,82.4,62.3,70.9,69.8,0,11.4,2.3,8
"Chittagong, Bangladesh",2025-01-24,85.3,62.6,71.9,63.5,0,9.2,4.3,8
"Chittagong, Bangladesh",2025-01-25,84.7,62.6,71.4,63.9,0,10.3,38,7
"Chittagong, Bangladesh",2025-01-26,79.8,62.6,70.5,61.9,0,15,14.4,8
"Chittagong, Bangladesh",2025-01-27,77.9,58.7,68.7,70.2,0,8.1,13.9,8
"Chittagong, Bangladesh",2025-01-28,78.8,59,68.7,75.9,0,9.2,30.9,8
"Chittagong, Bangladesh",2025-01-29,81.5,59.1,68.7,74.5,0,6.9,16.5,8
"Chittagong, Bangladesh",2025-01-30,79.7,59.1,69,72.8,0,10.3,0,8
"Chittagong, Bangladesh",2025-01-31,80.6,63.6,72.2,78,0,6.9,63.2,7
"Chittagong, Bangladesh",2025-02-01,82.4,66.2,73.8,82,0,6.9,30,8
"Chittagong, Bangladesh",2025-02-02,82.4,68,74,82.7,0,9.2,49.6,7
"Chittagong, Bangladesh",2025-02-03,85.1,66.5,74,75.4,0,9.2,21.1,7
"Chittagong, Bangladesh",2025-02-04,83.4,62.6,72.8,57.9,0,9.4,2.3,8
"Chittagong, Bangladesh",2025-02-05,83.8,61.8,72.1,71.7,0,10.3,4.5,8
"Chittagong, Bangladesh",2025-02-06,84.3,64.4,74.5,78.7,0,9.2,14.2,8
"Chittagong, Bangladesh",2025-02-07,86,65.7,74.7,62.1,0,12.8,5,8
"Chittagong, Bangladesh",2025-02-08,84.7,60.8,72.1,52.3,0,16.1,0,8
"Chittagong, Bangladesh",2025-02-09,82.5,59.7,70.5,56.1,0,10.3,0,8
"Chittagong, Bangladesh",2025-02-10,85.9,58.5,72,61.1,0,9.2,0,8
"Chittagong, Bangladesh",2025-02-11,82.9,61.1,73,76.4,0,10.3,0.1,8
"Chittagong, Bangladesh",2025-02-12,84.2,68,75.6,77,0,9.2,15.5,8
"Chittagong, Bangladesh",2025-02-13,84.2,69.8,76.5,79.3,0.008,9.2,41.8,8
"Chittagong, Bangladesh",2025-02-14,83,70,76.8,79.5,0.104,9.2,42.6,8
"Chittagong, Bangladesh",2025-02-15,87,66,75.5,59.7,0,10.3,12.4,8
"Chittagong, Bangladesh",2025-02-16,86.9,62.4,74.3,63.7,0,11.4,1.7,8
"Chittagong, Bangladesh",2025-02-17,89.6,65.8,76.4,64.7,0,11.4,0.4,8
"Chittagong, Bangladesh",2025-02-18,90.4,65.4,76.4,60.9,0,6.9,7.5,9
"Chittagong, Bangladesh",2025-02-19,83.5,68,75,79.4,0,8.7,57.4,8
"Chittagong, Bangladesh",2025-02-20,91.5,66.1,78.4,69.4,0,10.3,36.8,8
"Chittagong, Bangladesh",2025-02-21,88.8,68.7,78.9,63.5,0,9.2,40.7,8
"Chittagong, Bangladesh",2025-02-22,92.3,66.2,78.8,67.9,0,11.4,12,9
"Chittagong, Bangladesh",2025-02-23,88.4,71.6,79.1,62.3,0,10.3,48.1,8
"Chittagong, Bangladesh",2025-02-24,90.4,68,78.4,62.5,0,11.4,3.3,9
"Chittagong, Bangladesh",2025-02-25,91.4,68.7,79.4,53.7,0,11.4,4.3,9
"Chittagong, Bangladesh",2025-02-26,89.2,68.7,79.1,45.2,0,13.9,6.2,9
"Chittagong, Bangladesh",2025-02-27,87.7,66.2,76.4,59.2,0,10.3,11.9,9
"Chittagong, Bangladesh",2025-02-28,88.3,66,76.5,66.5,0,10.3,25.7,9
"Chittagong, Bangladesh",2025-03-01,86.9,68.3,77.5,75.3,0,10.9,2.5,8
"Chittagong, Bangladesh",2025-03-02,87.8,69.8,78.7,81.5,0,8.1,47.6,9
"Chittagong, Bangladesh",2025-03-03,86.5,70.2,78.9,83.7,0,9.2,65.9,7
"Chittagong, Bangladesh",2025-03-04,92.3,73.4,80.4,76.9,0,11.4,43.5,8
"Chittagong, Bangladesh",2025-03-05,89.9,69,79.9,70.3,0,9.2,19.5,9
"Chittagong, Bangladesh",2025-03-06,88.7,69.8,79.5,70.7,0,10.3,12.3,9
"Chittagong, Bangladesh",2025-03-07,88.7,68.3,78,61.5,0,17.2,10.3,9
"Chittagong, Bangladesh",2025-03-08,86.6,63.6,76.7,61.7,0,12.8,6.3,9
"Chittagong, Bangladesh",2025-03-09,89.6,68,78.3,72.3,0,13.9,0,9
"Chittagong, Bangladesh",2025-03-10,95,68.2,81.9,53.3,0,10.3,0.1,9
"Chittagong, Bangladesh",2025-03-11,90.7,71.2,81.3,60.2,0,9.2,1.6,9
"Chittagong, Bangladesh",2025-03-12,89.6,71.3,80.7,70.7,0,9.2,0,9
"Chittagong, Bangladesh",2025-03-13,88.1,71.8,80.3,80.7,0,15,39,9
"Chittagong, Bangladesh",2025-03-14,87.9,75.2,81.5,78.5,0,14.5,46.7,9
"Chittagong, Bangladesh",2025-03-15,88.1,76.7,81.7,78.9,0,13.9,32.9,9
"Chittagong, Bangladesh",2025-03-16,89.6,77,82.1,79.9,0,13.9,43.8,9
"Chittagong, Bangladesh",2025-03-17,87.9,77,82.2,82.3,0,10.3,52.6,9
"Chittagong, Bangladesh",2025-03-18,87.8,76.7,82.2,82.5,0,11.4,57.6,9
"Chittagong, Bangladesh",2025-03-19,91.4,78,83.6,79.7,0,13.9,39.6,9
"Chittagong, Bangladesh",2025-03-20,89.6,77,82.9,79.2,0,12.8,56,8
"Chittagong, Bangladesh",2025-03-21,92.4,78.5,84.2,67.5,0,19.7,51.5,9
"Chittagong, Bangladesh",2025-03-22,91.4,77,82.7,52.7,0,13.2,69.1,8
"Chittagong, Bangladesh",2025-03-23,89.6,75,82,56.5,0,13.9,64.2,9
"Chittagong, Bangladesh",2025-03-24,92.4,73.4,82.6,50.7,0,13.9,24.3,9
"Chittagong, Bangladesh",2025-03-25,90.1,70.9,82.1,54.2,0,19.7,3.5,10
"Chittagong, Bangladesh",2025-03-26,91.6,72,81.6,68.2,0,11,8.3,10
"Chittagong, Bangladesh",2025-03-27,91.4,75.3,82,79.1,0,11,6.9,9
"Chittagong, Bangladesh",2025-03-28,91.1,77.9,81.9,84.4,0,11.9,20,9
"Chittagong, Bangladesh",2025-03-29,89.7,77.6,81.8,83.7,0,13.9,32.8,9
"Chittagong, Bangladesh",2025-03-30,89.9,77.3,81.9,82,0,11.2,25.9,9
"Chittagong, Bangladesh",2025-03-31,90.6,78,82.2,80.1,0,11.4,27.3,9
"Chittagong, Bangladesh",2025-04-01,89.9,77.2,82.5,77.2,0.024,11.9,32,9
"Chittagong, Bangladesh",2025-04-02,91.4,76.4,82.5,77.9,0,10.5,26.8,9
"Chittagong, Bangladesh",2025-04-03,91.6,77.1,82.8,81.3,0,11.6,21.8,9
"Chittagong, Bangladesh",2025-04-04,88.8,79.6,83.4,81.8,0.024,10.1,53.1,9
"Chittagong, Bangladesh",2025-04-05,91.5,80.7,84.1,77.1,0.016,12.3,48.6,9
"Chittagong, Bangladesh",2025-04-06,90.7,78.9,83.6,76.5,0,13,26.5,10
"Chittagong, Bangladesh",2025-04-07,96.8,75.4,83.7,74.3,0,13.6,19.1,10
"Chittagong, Bangladesh",2025-04-08,93.2,76.2,83.3,70.9,0.032,12.3,75.8,8
"Chittagong, Bangladesh",2025-04-09,96.5,77.3,85.2,64.3,0,8.3,43.6,9
"Chittagong, Bangladesh",2025-04-10,91.6,78,83.5,71.3,0.016,13.2,61.3,8
"Chittagong, Bangladesh",2025-04-11,88.8,78.5,82.3,70.5,0.032,14.5,63.8,9
"Chittagong, Bangladesh",2025-04-12,92.9,76.4,83,77.4,0.028,12.3,29.9,9
"Chittagong, Bangladesh",2025-04-13,96.8,80.5,85.2,77.1,0.036,11.4,36.8,9
"Chittagong, Bangladesh",2025-04-14,93.2,80.7,85.1,73.7,0.048,11.9,28.9,9
"Chittagong, Bangladesh",2025-04-15,91.5,75.6,82.6,77.2,0.107,10.1,26.2,9
"Chittagong, Bangladesh",2025-04-16,89.9,72.7,81.7,80.6,0.195,12.9,43.9,8
"Chittagong, Bangladesh",2025-04-17,90.6,73.1,80.6,79.3,0.137,10.5,36.7,9
"Chittagong, Bangladesh",2025-04-18,90.2,76.2,81.7,77,0.206,11,51.9,9
"Chittagong, Bangladesh",2025-04-19,83.6,75,79.3,84,0.51,10.7,57.2,7
"Chittagong, Bangladesh",2025-04-20,87.9,75.5,80.8,84.8,0.271,12.3,60.7,8
"Chittagong, Bangladesh",2025-04-21,83.6,77.2,81,86.7,0.186,11.9,60.3,8
"Chittagong, Bangladesh",2025-04-22,90.9,76.2,83.8,83,0.008,14.3,44.1,9
"Chittagong, Bangladesh",2025-04-23,91.5,80.7,84.8,79.5,0.04,18.6,49,8
"Chittagong, Bangladesh",2025-04-24,92,81.2,84.9,80.2,0.088,18.3,50.4,9
"Chittagong, Bangladesh",2025-04-25,92.4,81.2,85.4,79.1,0.036,16.6,45,9
"Chittagong, Bangladesh",2025-04-26,91.5,80.3,85.5,77.2,0.008,15.9,36.4,8
"Chittagong, Bangladesh",2025-04-27,92.6,80.9,85.2,77.9,0,13,38.3,9
"Chittagong, Bangladesh",2025-04-28,91.5,81.1,83.3,80.2,0.413,9.6,33.5,9
"Chittagong, Bangladesh",2025-04-29,89.7,71.8,81.6,77.6,0.256,10.3,37.3,9
"Chittagong, Bangladesh",2025-04-30,87.2,76.8,81.6,80.9,0.024,9.2,65.3,9
"Chittagong, Bangladesh",2025-05-01,92.5,75.3,82.7,73.4,0.068,10.3,22.7,9
"Chittagong, Bangladesh",2025-05-02,91.5,73.5,81.6,77.4,0.127,10.1,29.7,9
"Chittagong, Bangladesh",2025-05-03,90.2,75.3,81.9,77.8,0.044,9.2,31.2,9
"Chittagong, Bangladesh",2025-05-04,89,76.7,82.9,77.1,0.028,10.5,42.7,9
"Chittagong, Bangladesh",2025-05-05,90.6,77.2,83.9,77.3,0.068,9.8,31.4,9
"Chittagong, Bangladesh",2025-05-06,91.5,79.5,84.1,77.5,0.052,10.5,28.1,9
"Chittagong, Bangladesh",2025-05-07,93.3,78.2,85.1,74.7,0.048,10.3,16.7,10
"Chittagong, Bangladesh",2025-05-08,95.6,80.8,86.7,75.3,0,11,21.8,10
"Chittagong, Bangladesh",2025-05-09,95.9,80.3,87.4,77.4,0,10.3,21.3,9
"Chittagong, Bangladesh",2025-05-10,95.6,82.5,88.1,81,0,10.3,16.6,9
"Chittagong, Bangladesh",2025-05-11,95.9,84.5,88.4,77.8,0.012,12.1,18.4,9
"Chittagong, Bangladesh",2025-05-12,91.1,82.2,86.1,75.9,0.004,8.1,44,9
"Chittagong, Bangladesh",2025-05-13,93.3,83,87.3,74.9,0.012,13.6,56.5,8
"Chittagong, Bangladesh",2025-05-14,93.3,83.4,87.2,76,0.028,13.4,35.7,9
"Chittagong, Bangladesh",2025-05-15,94.7,83,86.7,78.7,0.048,12.1,43.2,9
"Chittagong, Bangladesh",2025-05-16,93.3,78.9,84.8,81.8,0.186,16.6,66.7,9
"Chittagong, Bangladesh",2025-05-17,92.5,81.9,85,79.7,0.147,17.7,49.1,8
"Chittagong, Bangladesh",2025-05-18,88.7,77.1,83,81.7,0.327,13.8,88.3,6
"Chittagong, Bangladesh",2025-05-19,92.4,79.4,84.7,78.6,0.163,11.9,54.4,9
"Chittagong, Bangladesh",2025-05-20,89.7,80.7,84.5,83.1,0.321,16.1,78.3,8
"Chittagong, Bangladesh",2025-05-21,91.5,75.5,83.3,83.4,0.446,15,83.8,8
"Chittagong, Bangladesh",2025-05-22,89,78.9,82.2,85.8,0.321,12.8,88.5,8
"Chittagong, Bangladesh",2025-05-23,83.4,78.2,81.1,89.7,0.864,11.2,95.3,4
"Chittagong, Bangladesh",2025-05-24,88.4,78.5,82.1,87.8,1.288,9.4,98.8,4
"Chittagong, Bangladesh",2025-05-25,91.5,80.7,84.3,82.9,0.17,8.5,95.5,6
"Chittagong, Bangladesh",2025-05-26,92.4,78.3,84.7,82.3,0.623,9.8,96.6,7
"Chittagong, Bangladesh",2025-05-27,95.1,78.2,84.8,81.9,0.317,12.8,85,8
"Chittagong, Bangladesh",2025-05-28,88.8,80.7,83.3,82.3,0.822,20.4,98,5
"Chittagong, Bangladesh",2025-05-29,84.3,78.5,81.6,90.7,3.981,31.5,97.1,3
"Chittagong, Bangladesh",2025-05-30,83.4,80.7,82.3,92.6,5.728,32.7,99.9,2
"Chittagong, Bangladesh",2025-05-31,89.7,81.9,83.5,89.4,1.507,23,98.6,6
"Chittagong, Bangladesh",2025-06-01,87.8,79.1,81.8,90.9,2.195,19.9,99.9,2
"Chittagong, Bangladesh",2025-06-02,83.6,78.3,80.9,92.8,2.052,15,99.3,3
"Chittagong, Bangladesh",2025-06-03,83.7,75.3,80.5,88.8,0.268,16.6,94.8,6
"Chittagong, Bangladesh",2025-06-04,84.3,78.9,80.8,87.8,1.034,18.1,96.7,5
"Chittagong, Bangladesh",2025-06-05,89.7,77.1,82.5,84.7,0.211,13.6,54.8,9
"Chittagong, Bangladesh",2025-06-06,91.1,80.1,83.8,84.2,0.191,8.9,40.3,9
"Chittagong, Bangladesh",2025-06-07,91.6,81.4,84.7,83.5,0.04,8.7,45.4,9
"Chittagong, Bangladesh",2025-06-08,92.9,81.5,85.1,83.2,0.02,8.7,68.4,9
"Chittagong, Bangladesh",2025-06-09,92.9,81.3,85.5,82.3,0.024,8.5,72.3,8
"Chittagong, Bangladesh",2025-06-10,91.1,79.5,84.4,84.6,0.178,10.7,89.6,8
"Chittagong, Bangladesh",2025-06-11,92.9,80,83.8,84.2,0.646,11,88.5,8
"Chittagong, Bangladesh",2025-06-12,89.7,80.7,84.3,80.6,0.127,9.8,71.4,9
"Chittagong, Bangladesh",2025-06-13,90.8,81.2,85.1,81.2,0.028,11.6,58.3,8
"Chittagong, Bangladesh",2025-06-14,88.8,81.9,84.3,83.8,0.301,11,79.4,9
"Chittagong, Bangladesh",2025-06-15,87.9,80.7,83.1,86.3,3.468,15.7,94,5
"Chittagong, Bangladesh",2025-06-16,91.5,80.7,82.8,86.8,0.741,21.5,95.2,5
"Chittagong, Bangladesh",2025-06-17,84.3,78.9,81.4,91.3,2.917,23.9,97.3,2
"Chittagong, Bangladesh",2025-06-18,82.1,78.9,81,92.7,5.159,25.5,98,1
"Chittagong, Bangladesh",2025-06-19,90.2,78.9,81.7,89.1,2.425,20.6,98.1,5
"Chittagong, Bangladesh",2025-06-20,87,77.1,81.8,90.3,1.979,17.9,96.8,3
"Chittagong, Bangladesh",2025-06-21,86.1,79.2,82.1,90.3,0.605,13.4,96.8,5
"Chittagong, Bangladesh",2025-06-22,87.9,78.9,82.8,86.2,0.199,13.6,95.9,6
"Chittagong, Bangladesh",2025-06-23,88.8,80.7,83.5,83.3,0.116,17,94.3,7
"Chittagong, Bangladesh",2025-06-24,91.1,80,84,82.4,0.072,17,91,7
"Chittagong, Bangladesh",2025-06-25,91.5,81.6,83.8,82,0.615,20.1,92.8,8
"Chittagong, Bangladesh",2025-06-26,90.7,80.3,83.4,84.2,0.694,19,86,7
"Chittagong, Bangladesh",2025-06-27,90.7,80,82.6,85.9,0.927,17.7,83,6
"Chittagong, Bangladesh",2025-06-28,83.9,78.9,81.3,89.4,1.309,17.4,92.6,5
"Chittagong, Bangladesh",2025-06-29,87.5,78.9,81.8,88.6,0.843,18.6,97,7
"Chittagong, Bangladesh",2025-06-30,89.7,79.8,82.4,87.3,0.505,19.2,96.4,7
"Chittagong, Bangladesh",2025-07-01,89.7,80.7,83.4,84.4,0.192,17.9,88.7,6
"Chittagong, Bangladesh",2025-07-02,86.2,78.8,83.2,84.6,0.466,16.8,87,8
"Chittagong, Bangladesh",2025-07-03,87.8,78.8,82.4,85.9,0.998,21.7,94.6,6
"Chittagong, Bangladesh",2025-07-04,86.1,77,80.9,91.5,3.329,18.1,95.9,3
"Chittagong, Bangladesh",2025-07-05,84.3,78.6,80.7,91.1,1.49,14.5,97.2,4
"Chittagong, Bangladesh",2025-07-06,82.4,78.5,79.9,92.9,2.153,15.4,96.9,2
"Chittagong, Bangladesh",2025-07-07,80.3,77.7,79,96.5,3.179,18.8,99.4,2
"Chittagong, Bangladesh",2025-07-08,84.2,77,80.4,94.8,3.21,24.2,100,2
"Chittagong, Bangladesh",2025-07-09,80.6,77,78.8,96.8,1.923,22.8,99.5,5
"Chittagong, Bangladesh",2025-07-10,86,78.5,81.1,92.7,0.469,20.8,96,7
"Chittagong, Bangladesh",2025-07-11,90.6,78.8,84.2,83.8,0.292,12.1,71.4,6
"Chittagong, Bangladesh",2025-07-12,91.4,80.5,84.8,84.7,0.091,11.4,80.5,8
"Chittagong, Bangladesh",2025-07-13,91.3,81.1,84.3,85.8,0.263,12.8,86.3,7
"Chittagong, Bangladesh",2025-07-14,85.4,78.7,81.9,89.8,1.273,16.3,97,4
"Chittagong, Bangladesh",2025-07-15,91.4,80.5,84.9,84.1,0.226,16.1,77.3,7
"Chittagong, Bangladesh",2025-07-16,91.5,81.1,85.8,82.4,0.048,13.9,74.3,8
"Chittagong, Bangladesh",2025-07-17,89.6,81.2,85.1,83.5,0.112,11.4,86.7,8
"Chittagong, Bangladesh",2025-07-18,88.9,80.6,83.7,84.1,0.152,13.9,89.2,9
"Chittagong, Bangladesh",2025-07-19,87.8,78.8,83.3,85.7,0.159,10.3,92.5,7
"Chittagong, Bangladesh",2025-07-20,91.4,79.4,84.6,83.2,0.588,10.3,79.4,8
"Chittagong, Bangladesh",2025-07-21,90.6,80.3,84.9,85.2,0.056,10.3,93.5,8
"Chittagong, Bangladesh",2025-07-22,90.4,81.2,85.7,83.4,0.281,13.9,87.6,8
"Chittagong, Bangladesh",2025-07-23,90.7,81.4,86,83.6,0.104,17.2,90.4,8
"Chittagong, Bangladesh",2025-07-24,91.4,80.6,84.8,85,0.678,12.7,85.6,8
"Chittagong, Bangladesh",2025-07-25,87.8,80.6,82.5,88.6,1.165,20.8,91.5,4
"Chittagong, Bangladesh",2025-07-26,86,78.8,82.4,93.2,1.498,19.9,96.8,5
"Chittagong, Bangladesh",2025-07-27,82.7,78.8,81,94.9,1.206,20.1,97.9,5
"Chittagong, Bangladesh",2025-07-28,84.2,78.7,81.4,95.1,2.236,16.6,95.8,2
"Chittagong, Bangladesh",2025-07-29,84.2,78.8,81,92.7,1.413,13.4,93,3
"Chittagong, Bangladesh",2025-07-30,86.7,79.5,81.6,90.8,0.911,14.5,87.4,4
"Chittagong, Bangladesh",2025-07-31,83.3,78.8,80.8,94.4,1.923,16.3,97.8,3
"Chittagong, Bangladesh",2025-08-01,88.9,80,82.7,91.9,1.169,13.2,92.2,4
"Chittagong, Bangladesh",2025-08-02,86,80.6,82.2,94.7,0.471,12.8,93.3,6
"Chittagong, Bangladesh",2025-08-03,89.6,80.6,84.9,84.9,0.551,17.2,90.3,6
"Chittagong, Bangladesh",2025-08-04,89.6,80.3,84.6,88.7,0.223,11.4,84.4,8
"Chittagong, Bangladesh",2025-08-05,89.6,80.6,85,85,0.187,13.9,89.6,7
"Chittagong, Bangladesh",2025-08-06,86,78.8,82,89.7,0.679,11.4,91.7,4
"Chittagong, Bangladesh",2025-08-07,86,77.5,81.8,90.1,1.188,15.9,88.9,3
"Chittagong, Bangladesh",2025-08-08,82.4,77,80,91.2,1.303,15,89.4,4
"Chittagong, Bangladesh",2025-08-09,87.9,77,81.6,86,0.373,11.9,84.3,7
"Chittagong, Bangladesh",2025-08-10,90.6,78.8,84.3,81.8,0.083,11.4,67.5,9
"Chittagong, Bangladesh",2025-08-11,89.8,80.6,85.3,81.9,0.032,13.9,80.8,8
"Chittagong, Bangladesh",2025-08-12,89.6,80.6,85,84.5,0.02,8.1,88.7,8
"Chittagong, Bangladesh",2025-08-13,90.4,80.9,84.1,85.9,1.173,11.9,90.9,8
"Chittagong, Bangladesh",2025-08-14,89.6,80.6,83.2,86,0.195,12.5,92,8
"Chittagong, Bangladesh",2025-08-15,90.5,78.8,84.1,84.6,0.128,13.9,84.1,8
"Chittagong, Bangladesh",2025-08-16,89.8,79.1,84.6,82.9,0.076,11.4,86.2,9
"Chittagong, Bangladesh",2025-08-17,89.7,80.6,84,86.2,0.178,10.3,92.3,7
"Chittagong, Bangladesh",2025-08-18,90.6,80.4,84.5,80.9,0.079,17.2,84.6,9
"Chittagong, Bangladesh",2025-08-19,91.4,80.5,84.8,78.3,0.436,20.8,73.2,8
"Chittagong, Bangladesh",2025-08-20,91.2,80,84.2,78.8,0.421,18.3,82.1,8
"Chittagong, Bangladesh",2025-08-21,85.1,78.9,81.5,88,2.464,17,96.2,3
"Chittagong, Bangladesh",2025-08-22,86,77.3,80.7,91.6,3.223,19.2,88,1
"Chittagong, Bangladesh",2025-08-23,86,77,80.3,91.8,2.921,19.5,91.2,3
"Chittagong, Bangladesh",2025-08-24,84.2,77,80.4,88.2,0.803,16.1,88.9,5
"Chittagong, Bangladesh",2025-08-25,89.7,77,83,84.4,0.068,10.7,82.1,8
"Chittagong, Bangladesh",2025-08-26,91,78.7,85,80,0.036,13.9,65.7,8
"Chittagong, Bangladesh",2025-08-27,89.6,79.8,84.4,79.8,0.342,15,74,8
"Chittagong, Bangladesh",2025-08-28,90.5,78.9,84,78.6,0.582,15,83.6,6
"Chittagong, Bangladesh",2025-08-29,90.1,78.8,83.1,82.8,0.387,13.4,91.3,7
"Chittagong, Bangladesh",2025-08-30,89.5,78.7,83.8,81.7,0.416,16.1,84.3,8
"Chittagong, Bangladesh",2025-08-31,91.3,80.5,85.4,77.9,0.012,13.9,70,9
"Chittagong, Bangladesh",2025-09-01,91.3,82.1,86.6,81.2,0.249,17.2,90.1,7
"Chittagong, Bangladesh",2025-09-02,93.1,80.5,85.8,75.1,0.012,16.1,73,9
"Chittagong, Bangladesh",2025-09-03,94,80.8,86.2,74.9,0.064,11.4,74.4,8
"Chittagong, Bangladesh",2025-09-04,92.7,80.6,85.1,79.1,0.225,17.2,74,8
"Chittagong, Bangladesh",2025-09-05,93.1,80.3,86,79.6,0.387,13.9,69.5,8
"Chittagong, Bangladesh",2025-09-06,93.2,81.5,86.5,78.8,0.107,13.9,77.3,8
"Chittagong, Bangladesh",2025-09-07,92.3,78.8,85.3,81.1,0.233,11.4,86.1,8
"Chittagong, Bangladesh",2025-09-08,93.2,78.8,85.9,77,0.12,11.4,81.6,9
"Chittagong, Bangladesh",2025-09-09,91.4,79.5,85.8,79.9,0.096,13.9,83.1,7
"Chittagong, Bangladesh",2025-09-10,88.8,78.8,83.9,84.3,0.244,11.4,89.9,8
"Chittagong, Bangladesh",2025-09-11,91.4,79.5,84.7,83,0.567,13.9,89.3,6
"Chittagong, Bangladesh",2025-09-12,87.8,80.3,82.6,86.9,0.335,11.4,94,7
"Chittagong, Bangladesh",2025-09-13,89.8,78.6,83.9,84,0.503,11.4,92.2,8
"Chittagong, Bangladesh",2025-09-14,86,77,81,91.1,1.241,9.2,94.7,3
"Chittagong, Bangladesh",2025-09-15,82.5,77,79.7,91.3,2.207,12.8,93.3,2
"Chittagong, Bangladesh",2025-09-16,84.2,77,79.8,90.7,0.871,23,85.4,4
"Chittagong, Bangladesh",2025-09-17,89.6,78,84,81.4,0.389,10.3,81.7,8
"Chittagong, Bangladesh",2025-09-18,91.4,79.5,85.4,77,0.048,11.4,74,8
"Chittagong, Bangladesh",2025-09-19,92,80.7,86.2,79.7,0.012,12.8,62.1,9
"Chittagong, Bangladesh",2025-09-20,91.4,78.8,86.1,80.9,0.26,13.9,63.4,8
"Chittagong, Bangladesh",2025-09-21,86,80.6,82.8,90.2,0.364,11.4,94,7
"Chittagong, Bangladesh",2025-09-22,87.4,78.8,82.1,86.3,1.03,13.9,82.7,6
"Chittagong, Bangladesh",2025-09-23,91.4,79.4,84.8,81.9,0.488,11.6,65,6
"Chittagong, Bangladesh",2025-09-24,92.3,80,85.4,81.4,0.127,11.4,67,8
"Chittagong, Bangladesh",2025-09-25,89.7,79.8,84.8,82.5,0.461,9.2,81.6,8
"Chittagong, Bangladesh",2025-09-26,93.2,80,85,81,0.252,10.3,80.6,8
"Chittagong, Bangladesh",2025-09-27,92.5,80.3,85.4,79.5,0.04,13.9,77.1,8
"Chittagong, Bangladesh",2025-09-28,91.4,78.8,84.2,82.8,0.584,11.4,75.3,7
"Chittagong, Bangladesh",2025-09-29,95.1,80.6,86.9,78.2,0.064,13.9,56.2,8
"Chittagong, Bangladesh",2025-09-30,96.7,80.9,87.4,77.4,0.084,11.4,54,8
"Chittagong, Bangladesh",2025-10-01,91.4,78.8,83.4,84.3,0.616,20.8,90.3,7
"Chittagong, Bangladesh",2025-10-02,84.7,78.8,80.3,89.7,1.119,16.1,88.7,2
"Chittagong, Bangladesh",2025-10-03,90.7,78.2,83.9,80.5,0.028,13.4,65.1,8
"Chittagong, Bangladesh",2025-10-04,89.7,78.8,84.4,81.1,0.088,13.9,74,7
"Chittagong, Bangladesh",2025-10-05,91.4,78.8,84.8,80.3,0.261,13.3,85.6,8
"Chittagong, Bangladesh",2025-10-06,87.8,78.6,82.6,85.3,0.482,12.8,75.4,6
"Chittagong, Bangladesh",2025-10-07,93.2,77.1,83.2,82.1,0.334,11.4,75.8,8
"Chittagong, Bangladesh",2025-10-08,86.9,78.7,82.2,86.2,0.713,9.2,83.4,6
"Chittagong, Bangladesh",2025-10-09,88.7,77,83,82.3,0.663,13.9,68.5,7
"Chittagong, Bangladesh",2025-10-10,92,77.7,84,81.6,0.236,10.3,71.5,8
"Chittagong, Bangladesh",2025-10-11,87.8,77.3,82.5,85.2,0.357,12.8,83.2,7
"Chittagong, Bangladesh",2025-10-12,91.4,78.2,83.5,82.1,0.134,9.2,72.2,8
"Chittagong, Bangladesh",2025-10-13,92.8,77.8,84.4,74.7,0.016,12.8,26.3,8
"Chittagong, Bangladesh",2025-10-14,94,77.2,84.8,75.5,0,13.9,31.3,8
"Chittagong, Bangladesh",2025-10-15,93.2,75.8,84.6,77.2,0.008,10.3,24.6,8
"Chittagong, Bangladesh",2025-10-16,89.9,78.8,84.4,80.4,0.06,11.4,54.6,7
"Chittagong, Bangladesh",2025-10-17,91.4,78.8,84,82.3,0.175,11.4,69.3,7
"Chittagong, Bangladesh",2025-10-18,90.4,75,81.6,86.9,0.217,6.6,70.5,7
